INS_DATE,INS_CCD,INS_SCD,INS_PG,UPD_DATE,UPD_CCD,UPD_SCD,UPD_PG,EXCLUS_VER,CONTRACT_CD,CID,M_ATD_ITEM_ID,M_ATD_ITEM_NAME,DISP_NO,IS_ALLOW_CHANGE,LINE_BREAK_POS_NAME,M_ATD_ITEM_ATR,PRIMITIVE_VALUE,TWO_MONTHLY_DISPLAY,DISPLAY_NAME
,,,,,,,,0,"000000000000","000000000000-0000",1240,"特別休暇使用日数付与後20",1193,1,0,3,45,3,"{0}使用日数付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1244,"特別休暇残日数20",1194,1,0,3,41,2,"{0}残日数"
,,,,,,,,0,"000000000000","000000000000-0000",1245,"特別休暇残日数付与後20",1195,1,0,3,41,2,"{0}残日数付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1248,"特別休暇残未消化日数20",1196,1,0,3,45,3,"{0}残未消化日数"
,,,,,,,,0,"000000000000","000000000000-0000",1250,"特別休暇付与日数20",1197,1,0,3,42,3,"{0}付与日数"
,,,,,,,,0,"000000000000","000000000000-0000",1251,"実特別休暇使用日数20",1204,0,0,3,45,3,"実{0}使用日数"
,,,,,,,,0,"000000000000","000000000000-0000",1252,"実特別休暇使用日数付与後20",1205,0,0,3,45,3,"実{0}使用日数付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1256,"実特別休暇残日数20",1206,0,0,3,41,2,"実{0}残日数"
,,,,,,,,0,"000000000000","000000000000-0000",1257,"実特別休暇残日数付与後20",1207,0,0,3,41,2,"実{0}残日数付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1260,"代休発生日数",1213,1,0,3,46,3,"{#Com_CompensationHoliday}発生日数"
,,,,,,,,0,"000000000000","000000000000-0000",1262,"代休使用日数",1214,1,0,3,46,3,"{#Com_CompensationHoliday}使用日数"
,,,,,,,,0,"000000000000","000000000000-0000",1264,"代休残日数",1215,1,0,3,47,2,"{#Com_CompensationHoliday}残日数"
,,,,,,,,0,"000000000000","000000000000-0000",1266,"代休繰越日数",1216,1,0,3,47,1,"{#Com_CompensationHoliday}繰越日数"
,,,,,,,,0,"000000000000","000000000000-0000",1268,"代休未消化日数",1217,1,0,3,46,3,"{#Com_CompensationHoliday}未消化日数"
,,,,,,,,0,"000000000000","000000000000-0000",1270,"振休発生数",1223,1,0,3,51,3,"{#Com_SubstituteHoliday}発生数"
,,,,,,,,0,"000000000000","000000000000-0000",1271,"振休使用数",1224,1,0,3,51,3,"{#Com_SubstituteHoliday}使用数"
,,,,,,,,0,"000000000000","000000000000-0000",1272,"振休残数",1225,1,0,3,50,2,"{#Com_SubstituteHoliday}残数"
,,,,,,,,0,"000000000000","000000000000-0000",1273,"振休未消化日数",1226,1,0,3,50,3,"{#Com_SubstituteHoliday}未消化日数"
,,,,,,,,0,"000000000000","000000000000-0000",1274,"振休繰越数",1227,1,0,3,50,1,"{#Com_SubstituteHoliday}繰越数"
,,,,,,,,0,"000000000000","000000000000-0000",1275,"子の看護使用日数本年",1228,1,0,3,45,3,"子の看護使用日数本年"
,,,,,,,,0,"000000000000","000000000000-0000",1276,"子の看護使用日数翌年",1229,1,0,3,45,3,"子の看護使用日数翌年"
,,,,,,,,0,"000000000000","000000000000-0000",1279,"介護使用日数本年",1236,1,0,3,45,3,"介護使用日数本年"
,,,,,,,,0,"000000000000","000000000000-0000",1280,"介護使用日数翌年",1237,1,0,3,45,3,"介護使用日数翌年"
,,,,,,,,0,"000000000000","000000000000-0000",1283,"備考1",1395,1,0,9,13,2,"備考1"
,,,,,,,,0,"000000000000","000000000000-0000",1284,"備考2",1396,1,0,9,13,2,"備考2"
,,,,,,,,0,"000000000000","000000000000-0000",1285,"備考3",1397,1,0,9,13,2,"備考3"
,,,,,,,,0,"000000000000","000000000000-0000",1286,"備考4",1398,1,0,9,13,2,"備考4"
,,,,,,,,0,"000000000000","000000000000-0000",1287,"備考5",1399,1,0,9,13,2,"備考5"
,,,,,,,,0,"000000000000","000000000000-0000",1288,"欠勤時間1",350,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1289,"欠勤時間2",351,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1290,"欠勤時間3",352,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1291,"欠勤時間4",353,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1292,"欠勤時間5",354,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1293,"欠勤時間6",355,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1294,"欠勤時間7",356,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1295,"欠勤時間8",357,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1296,"欠勤時間9",358,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1297,"欠勤時間10",359,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1298,"欠勤時間11",360,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1299,"欠勤時間12",361,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1300,"欠勤時間13",362,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1301,"欠勤時間14",363,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1302,"欠勤時間15",364,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1303,"欠勤時間16",365,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1304,"欠勤時間17",366,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1305,"欠勤時間18",367,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1306,"欠勤時間19",368,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1307,"欠勤時間20",369,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1308,"欠勤時間21",370,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1309,"欠勤時間22",371,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1310,"欠勤時間23",372,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1311,"欠勤時間24",373,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1312,"欠勤時間25",374,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1313,"欠勤時間26",375,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1314,"欠勤時間27",376,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1315,"欠勤時間28",377,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1316,"欠勤時間29",378,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1317,"欠勤時間30",379,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1318,"欠勤合計時間",380,0,0,1,16,3,"欠勤合計時間"
,,,,,,,,0,"000000000000","000000000000-0000",1319,"特別休暇時間1",412,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1320,"特別休暇時間2",413,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1321,"特別休暇時間3",414,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1322,"特別休暇時間4",415,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1323,"特別休暇時間5",416,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1324,"特別休暇時間6",417,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1325,"特別休暇時間7",418,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1326,"特別休暇時間8",419,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1327,"特別休暇時間9",420,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1328,"特別休暇時間10",421,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1329,"特別休暇時間11",422,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1330,"特別休暇時間12",423,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1331,"特別休暇時間13",424,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1332,"特別休暇時間14",425,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1333,"特別休暇時間15",426,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1334,"特別休暇時間16",427,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1335,"特別休暇時間17",428,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1336,"特別休暇時間18",429,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1337,"特別休暇時間19",430,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1338,"特別休暇時間20",431,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1339,"特別休暇時間21",432,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1340,"特別休暇時間22",433,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1341,"特別休暇時間23",434,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1342,"特別休暇時間24",435,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1343,"特別休暇時間25",436,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1344,"特別休暇時間26",437,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1345,"特別休暇時間27",438,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1346,"特別休暇時間28",439,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1347,"特別休暇時間29",440,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1348,"特別休暇時間30",441,1,0,1,16,3,"{0}時間"
,,,,,,,,0,"000000000000","000000000000-0000",1349,"特別休暇合計時間",442,0,0,1,16,3,"特別休暇合計時間"
,,,,,,,,0,"000000000000","000000000000-0000",1351,"変形労働不足時間",173,1,0,1,16,3,"変形労働不足時間"
,,,,,,,,0,"000000000000","000000000000-0000",1352,"変形期間繰越時間",174,1,0,1,16,1,"変形期間繰越時間"
,,,,,,,,0,"000000000000","000000000000-0000",1353,"複数月変形途中時間",175,0,0,1,16,3,"複数月変形途中時間"
,,,,,,,,0,"000000000000","000000000000-0000",1354,"変形法定内残業時間",176,1,0,1,16,3,"変形法定内残業時間"
,,,,,,,,0,"000000000000","000000000000-0000",1355,"計算変形法定内残業時間",177,0,0,1,16,3,"計算変形法定内残業時間"
,,,,,,,,0,"000000000000","000000000000-0000",1364,"振替残業時間1",35,1,0,1,16,3,"{0}"
,,,,,,,,0,"000000000000","000000000000-0000",1365,"振替残業時間2",36,1,0,1,16,3,"{0}"
,,,,,,,,0,"000000000000","000000000000-0000",1366,"振替残業時間3",37,1,0,1,16,3,"{0}"
,,,,,,,,0,"000000000000","000000000000-0000",1367,"振替残業時間4",38,1,0,1,16,3,"{0}"
,,,,,,,,0,"000000000000","000000000000-0000",1368,"振替残業時間5",39,1,0,1,16,3,"{0}"
,,,,,,,,0,"000000000000","000000000000-0000",1369,"振替残業時間6",40,1,0,1,16,3,"{0}"
,,,,,,,,0,"000000000000","000000000000-0000",1370,"振替残業時間7",41,1,0,1,16,3,"{0}"
,,,,,,,,0,"000000000000","000000000000-0000",1371,"振替残業時間8",42,1,0,1,16,3,"{0}"
,,,,,,,,0,"000000000000","000000000000-0000",1372,"振替残業時間9",43,1,0,1,16,3,"{0}"
,,,,,,,,0,"000000000000","000000000000-0000",1373,"振替残業時間10",44,1,0,1,16,3,"{0}"
,,,,,,,,0,"000000000000","000000000000-0000",1374,"振替残業合計時間",45,0,0,1,16,3,"振替残業合計時間"
,,,,,,,,0,"000000000000","000000000000-0000",1375,"計算振替残業時間1",46,0,0,1,16,3,"計算{0}"
,,,,,,,,0,"000000000000","000000000000-0000",1376,"計算振替残業時間2",47,0,0,1,16,3,"計算{0}"
,,,,,,,,0,"000000000000","000000000000-0000",1377,"計算振替残業時間3",48,0,0,1,16,3,"計算{0}"
,,,,,,,,0,"000000000000","000000000000-0000",1378,"計算振替残業時間4",49,0,0,1,16,3,"計算{0}"
,,,,,,,,0,"000000000000","000000000000-0000",1379,"計算振替残業時間5",50,0,0,1,16,3,"計算{0}"
,,,,,,,,0,"000000000000","000000000000-0000",1380,"計算振替残業時間6",51,0,0,1,16,3,"計算{0}"
,,,,,,,,0,"000000000000","000000000000-0000",1381,"計算振替残業時間7",52,0,0,1,16,3,"計算{0}"
,,,,,,,,0,"000000000000","000000000000-0000",1382,"計算振替残業時間8",53,0,0,1,16,3,"計算{0}"
,,,,,,,,0,"000000000000","000000000000-0000",1383,"計算振替残業時間9",54,0,0,1,16,3,"計算{0}"
,,,,,,,,0,"000000000000","000000000000-0000",1384,"計算振替残業時間10",55,0,0,1,16,3,"計算{0}"
,,,,,,,,0,"000000000000","000000000000-0000",1385,"計算振替残業合計時間",56,0,0,1,16,3,"計算振替残業合計時間"
,,,,,,,,0,"000000000000","000000000000-0000",1386,"就内振替残業時間1",67,1,0,1,16,3,"就内{0}"
,,,,,,,,0,"000000000000","000000000000-0000",1387,"就内振替残業時間2",68,1,0,1,16,3,"就内{0}"
,,,,,,,,0,"000000000000","000000000000-0000",1388,"就内振替残業時間3",69,1,0,1,16,3,"就内{0}"
,,,,,,,,0,"000000000000","000000000000-0000",1389,"就内振替残業時間4",70,1,0,1,16,3,"就内{0}"
,,,,,,,,0,"000000000000","000000000000-0000",1390,"就内振替残業時間5",71,1,0,1,16,3,"就内{0}"
,,,,,,,,0,"000000000000","000000000000-0000",1391,"就内振替残業時間6",72,1,0,1,16,3,"就内{0}"
,,,,,,,,0,"000000000000","000000000000-0000",1392,"就内振替残業時間7",73,1,0,1,16,3,"就内{0}"
,,,,,,,,0,"000000000000","000000000000-0000",1393,"就内振替残業時間8",74,1,0,1,16,3,"就内{0}"
,,,,,,,,0,"000000000000","000000000000-0000",1394,"就内振替残業時間9",75,1,0,1,16,3,"就内{0}"
,,,,,,,,0,"000000000000","000000000000-0000",1395,"就内振替残業時間10",76,1,0,1,16,3,"就内{0}"
,,,,,,,,0,"000000000000","000000000000-0000",1396,"二回勤務回数",1439,1,0,2,19,3,"二回勤務回数"
,,,,,,,,0,"000000000000","000000000000-0000",1397,"臨時勤務回数",163,1,0,2,19,3,"{#Com_AdHocWork}勤務回数"
,,,,,,,,0,"000000000000","000000000000-0000",1398,"特定日数1",1411,1,0,3,18,3,"{0}日数"
,,,,,,,,0,"000000000000","000000000000-0000",1399,"特定日数2",1412,1,0,3,18,3,"{0}日数"
,,,,,,,,0,"000000000000","000000000000-0000",1400,"特定日数3",1413,1,0,3,18,3,"{0}日数"
,,,,,,,,0,"000000000000","000000000000-0000",1401,"特定日数4",1414,1,0,3,18,3,"{0}日数"
,,,,,,,,0,"000000000000","000000000000-0000",1402,"特定日数5",1415,1,0,3,18,3,"{0}日数"
,,,,,,,,0,"000000000000","000000000000-0000",1403,"特定日数6",1416,1,0,3,18,3,"{0}日数"
,,,,,,,,0,"000000000000","000000000000-0000",1404,"特定日数7",1417,1,0,3,18,3,"{0}日数"
,,,,,,,,0,"000000000000","000000000000-0000",1405,"特定日数8",1418,1,0,3,18,3,"{0}日数"
,,,,,,,,0,"000000000000","000000000000-0000",1406,"特定日数9",1419,1,0,3,18,3,"{0}日数"
,,,,,,,,0,"000000000000","000000000000-0000",1407,"特定日数10",1420,1,0,3,18,3,"{0}日数"
,,,,,,,,0,"000000000000","000000000000-0000",1408,"休出特定日数1",1421,1,0,3,18,3,"休出{0}日数"
,,,,,,,,0,"000000000000","000000000000-0000",1409,"休出特定日数2",1422,1,0,3,18,3,"休出{0}日数"
,,,,,,,,0,"000000000000","000000000000-0000",1410,"休出特定日数3",1423,1,0,3,18,3,"休出{0}日数"
,,,,,,,,0,"000000000000","000000000000-0000",1411,"休出特定日数4",1424,1,0,3,18,3,"休出{0}日数"
,,,,,,,,0,"000000000000","000000000000-0000",1412,"休出特定日数5",1425,1,0,3,18,3,"休出{0}日数"
,,,,,,,,0,"000000000000","000000000000-0000",1413,"休出特定日数6",1426,1,0,3,18,3,"休出{0}日数"
,,,,,,,,0,"000000000000","000000000000-0000",1414,"休出特定日数7",1427,1,0,3,18,3,"休出{0}日数"
,,,,,,,,0,"000000000000","000000000000-0000",1415,"休出特定日数8",1428,1,0,3,18,3,"休出{0}日数"
,,,,,,,,0,"000000000000","000000000000-0000",1416,"休出特定日数9",1429,1,0,3,18,3,"休出{0}日数"
,,,,,,,,0,"000000000000","000000000000-0000",1417,"休出特定日数10",1430,1,0,3,18,3,"休出{0}日数"
,,,,,,,,0,"000000000000","000000000000-0000",1420,"任意休業1",307,1,0,3,18,3,"任意休業1"
,,,,,,,,0,"000000000000","000000000000-0000",1421,"任意休業2",308,1,0,3,18,3,"任意休業2"
,,,,,,,,0,"000000000000","000000000000-0000",1422,"任意休業3",309,1,0,3,18,3,"任意休業3"
,,,,,,,,0,"000000000000","000000000000-0000",1423,"任意休業4",310,1,0,3,18,3,"任意休業4"
,,,,,,,,0,"000000000000","000000000000-0000",1424,"時間年休使用時間",746,1,0,1,35,3,"時間{#Com_PaidHoliday}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1425,"時間年休使用時間付与後",747,1,0,1,35,3,"時間{#Com_PaidHoliday}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1426,"時間年休使用回数",748,1,0,2,34,3,"時間{#Com_PaidHoliday}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1427,"年休残時間",749,1,0,1,31,2,"{#Com_PaidHoliday}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1428,"年休残時間付与後",750,1,0,1,31,2,"{#Com_PaidHoliday}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1429,"実時間年休使用時間",755,0,0,1,35,3,"実時間{#Com_PaidHoliday}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1430,"実時間年休使用時間付与後",756,0,0,1,35,3,"実時間{#Com_PaidHoliday}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1431,"実時間年休使用回数",757,0,0,2,34,3,"実時間{#Com_PaidHoliday}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1432,"実年休残時間",758,0,0,1,31,2,"実{#Com_PaidHoliday}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1433,"実年休残時間付与後",759,0,0,1,31,2,"実{#Com_PaidHoliday}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1434,"半日年休使用回数",760,1,0,2,32,3,"半日{#Com_PaidHoliday}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1435,"半日年休使用回数付与後",761,1,0,2,32,3,"半日{#Com_PaidHoliday}使用回数付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1436,"半日年休残回数",762,1,0,2,33,3,"半日{#Com_PaidHoliday}残回数"
,,,,,,,,0,"000000000000","000000000000-0000",1437,"半日年休残回数付与後",763,1,0,2,33,3,"半日{#Com_PaidHoliday}残回数付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1438,"実半日年休使用回数",764,0,0,2,32,3,"実半日{#Com_PaidHoliday}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1439,"実半日年休使用回数付与後",765,0,0,2,32,3,"実半日{#Com_PaidHoliday}使用回数付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1440,"実半日年休残回数",766,0,0,2,33,3,"実半日{#Com_PaidHoliday}残回数"
,,,,,,,,0,"000000000000","000000000000-0000",1441,"実半日年休残回数付与後",767,0,0,2,33,3,"実半日{#Com_PaidHoliday}残回数付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1442,"時間年休上限残時間",768,1,0,1,36,2,"時間{#Com_PaidHoliday}上限残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1443,"時間年休上限残時間付与後",769,1,0,1,36,2,"時間{#Com_PaidHoliday}上限残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1444,"実時間年休上限残時間",770,0,0,1,36,2,"実時間{#Com_PaidHoliday}上限残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1445,"実時間年休上限残時間付与後",771,0,0,1,36,2,"実時間{#Com_PaidHoliday}上限残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1446,"時間特別休暇使用時間1",799,1,0,1,44,3,"時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1447,"時間特別休暇使用時間付与後1",800,1,0,1,44,3,"時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1448,"時間特別休暇使用回数1",801,1,0,2,43,3,"時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1449,"特別休暇残時間1",802,1,0,1,40,2,"{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1450,"特別休暇残時間付与後1",803,1,0,1,40,2,"{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1451,"特別休暇残未消化時間1",804,1,0,1,44,3,"{0}残未消化時間"
,,,,,,,,0,"000000000000","000000000000-0000",1452,"実時間特別休暇使用時間1",809,0,0,1,44,3,"実時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1453,"実時間特別休暇使用時間付与後1",810,0,0,1,44,3,"実時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1454,"実時間特別休暇使用回数1",811,0,0,2,43,3,"実時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1455,"実特別休暇残時間1",812,0,0,1,40,2,"実{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1456,"実特別休暇残時間付与後1",813,0,0,1,40,2,"実{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1457,"時間特別休暇使用時間2",820,1,0,1,44,3,"時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1458,"時間特別休暇使用時間付与後2",821,1,0,1,44,3,"時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1459,"時間特別休暇使用回数2",822,1,0,2,43,3,"時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1460,"特別休暇残時間2",823,1,0,1,40,2,"{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1461,"特別休暇残時間付与後2",824,1,0,1,40,2,"{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1462,"特別休暇残未消化時間2",825,1,0,1,44,3,"{0}残未消化時間"
,,,,,,,,0,"000000000000","000000000000-0000",1463,"実時間特別休暇使用時間2",830,0,0,1,44,3,"実時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1464,"実時間特別休暇使用時間付与後2",831,0,0,1,44,3,"実時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1465,"実時間特別休暇使用回数2",832,0,0,2,43,3,"実時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1466,"実特別休暇残時間2",833,0,0,1,40,2,"実{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1467,"実特別休暇残時間付与後2",834,0,0,1,40,2,"実{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1468,"時間特別休暇使用時間3",841,1,0,1,44,3,"時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1469,"時間特別休暇使用時間付与後3",842,1,0,1,44,3,"時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1470,"時間特別休暇使用回数3",843,1,0,2,43,3,"時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1471,"特別休暇残時間3",844,1,0,1,40,2,"{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1472,"特別休暇残時間付与後3",845,1,0,1,40,2,"{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1473,"特別休暇残未消化時間3",846,1,0,1,44,3,"{0}残未消化時間"
,,,,,,,,0,"000000000000","000000000000-0000",1474,"実時間特別休暇使用時間3",851,0,0,1,44,3,"実時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1475,"実時間特別休暇使用時間付与後3",852,0,0,1,44,3,"実時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1476,"実時間特別休暇使用回数3",853,0,0,2,43,3,"実時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1477,"実特別休暇残時間3",854,0,0,1,40,2,"実{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1478,"実特別休暇残時間付与後3",855,0,0,1,40,2,"実{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1479,"時間特別休暇使用時間4",862,1,0,1,44,3,"時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1480,"時間特別休暇使用時間付与後4",863,1,0,1,44,3,"時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1481,"時間特別休暇使用回数4",864,1,0,2,43,3,"時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1482,"特別休暇残時間4",865,1,0,1,40,2,"{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1483,"特別休暇残時間付与後4",866,1,0,1,40,2,"{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1484,"特別休暇残未消化時間4",867,1,0,1,44,3,"{0}残未消化時間"
,,,,,,,,0,"000000000000","000000000000-0000",1485,"実時間特別休暇使用時間4",872,0,0,1,44,3,"実時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1486,"実時間特別休暇使用時間付与後4",873,0,0,1,44,3,"実時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1487,"実時間特別休暇使用回数4",874,0,0,2,43,3,"実時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1488,"実特別休暇残時間4",875,0,0,1,40,2,"実{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1489,"実特別休暇残時間付与後4",876,0,0,1,40,2,"実{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1490,"時間特別休暇使用時間5",883,1,0,1,44,3,"時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1491,"時間特別休暇使用時間付与後5",884,1,0,1,44,3,"時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1492,"時間特別休暇使用回数5",885,1,0,2,43,3,"時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1493,"特別休暇残時間5",886,1,0,1,40,2,"{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1494,"特別休暇残時間付与後5",887,1,0,1,40,2,"{0}残時間付与後"
