ins_date,ins_ccd,ins_scd,ins_pg,upd_date,upd_ccd,upd_scd,upd_pg,exclus_ver,contract_cd,cid,web_menu_cd,title_bar_id,menu_bar_id,display_order,code,menu_cls,system
,,,,,,,,0,"000000000000","000000000000-0000","900","%GUID%TITLE_BAR_ID_00000_900_006_002","%GUID%MENU_BAR_ID_0000000000_900_006",15,"0051",0,1
,,,,,,,,0,"000000000000","000000000000-0000","900","%GUID%TITLE_BAR_ID_00000_900_006_002","%GUID%MENU_BAR_ID_0000000000_900_006",16,"0192",0,1
,,,,,,,,0,"000000000000","000000000000-0000","900","%GUID%TITLE_BAR_ID_00000_900_007_001","%GUID%MENU_BAR_ID_0000000000_900_007",1,"0264",0,0
,,,,,,,,0,"000000000000","000000000000-0000","900","%GUID%TITLE_BAR_ID_00000_900_007_002","%GUID%MENU_BAR_ID_0000000000_900_007",1,"0268",0,0
,,,,,,,,0,"000000000000","000000000000-0000","900","%GUID%TITLE_BAR_ID_00000_900_008_001","%GUID%MENU_BAR_ID_0000000000_900_008",1,"0057",0,0
,,,,,,,,0,"000000000000","000000000000-0000","900","%GUID%TITLE_BAR_ID_00000_900_008_001","%GUID%MENU_BAR_ID_0000000000_900_008",2,"0083",0,0
,,,,,,,,0,"000000000000","000000000000-0000","900","%GUID%TITLE_BAR_ID_00000_900_008_001","%GUID%MENU_BAR_ID_0000000000_900_008",3,"0000",0,0
,,,,,,,,0,"000000000000","000000000000-0000","900","%GUID%TITLE_BAR_ID_00000_900_008_001","%GUID%MENU_BAR_ID_0000000000_900_008",4,"0132",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_001_002","%GUID%MENU_BAR_ID_0000000000_902_001",1,"0021",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_001_001","%GUID%MENU_BAR_ID_0000000000_902_001",1,"0020",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_001_001","%GUID%MENU_BAR_ID_0000000000_902_001",2,"0018",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_001_002","%GUID%MENU_BAR_ID_0000000000_902_001",2,"0000",0,0
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_001_001","%GUID%MENU_BAR_ID_0000000000_902_001",3,"0000",0,0
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_001_002","%GUID%MENU_BAR_ID_0000000000_902_001",3,"0023",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_001_002","%GUID%MENU_BAR_ID_0000000000_902_001",4,"0215",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_001_001","%GUID%MENU_BAR_ID_0000000000_902_001",4,"0086",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_001_001","%GUID%MENU_BAR_ID_0000000000_902_001",5,"0019",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_002_001","%GUID%MENU_BAR_ID_0000000000_902_002",1,"0200",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_002_002","%GUID%MENU_BAR_ID_0000000000_902_002",1,"0176",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_002_002","%GUID%MENU_BAR_ID_0000000000_902_002",2,"0000",0,0
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_002_002","%GUID%MENU_BAR_ID_0000000000_902_002",3,"0177",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_003_002","%GUID%MENU_BAR_ID_0000000000_902_003",1,"0133",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_003_001","%GUID%MENU_BAR_ID_0000000000_902_003",1,"0025",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_003_003","%GUID%MENU_BAR_ID_0000000000_902_003",1,"0053",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_003_001","%GUID%MENU_BAR_ID_0000000000_902_003",2,"0052",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_003_002","%GUID%MENU_BAR_ID_0000000000_902_003",2,"0111",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_003_002","%GUID%MENU_BAR_ID_0000000000_902_003",3,"0113",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_003_001","%GUID%MENU_BAR_ID_0000000000_902_003",3,"0056",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_003_002","%GUID%MENU_BAR_ID_0000000000_902_003",4,"0247",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_003_001","%GUID%MENU_BAR_ID_0000000000_902_003",4,"0134",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_003_002","%GUID%MENU_BAR_ID_0000000000_902_003",5,"0248",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_003_002","%GUID%MENU_BAR_ID_0000000000_902_003",6,"0114",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_003_002","%GUID%MENU_BAR_ID_0000000000_902_003",7,"0249",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_003_002","%GUID%MENU_BAR_ID_0000000000_902_003",8,"0000",0,0
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_003_002","%GUID%MENU_BAR_ID_0000000000_902_003",9,"0055",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_003_002","%GUID%MENU_BAR_ID_0000000000_902_003",10,"0165",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_003_002","%GUID%MENU_BAR_ID_0000000000_902_003",11,"0276",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_003_002","%GUID%MENU_BAR_ID_0000000000_902_003",12,"0277",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_004_001","%GUID%MENU_BAR_ID_0000000000_902_004",1,"0269",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_004_001","%GUID%MENU_BAR_ID_0000000000_902_004",2,"0270",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_004_001","%GUID%MENU_BAR_ID_0000000000_902_004",3,"0000",0,0
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_004_001","%GUID%MENU_BAR_ID_0000000000_902_004",4,"0271",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_005_003","%GUID%MENU_BAR_ID_0000000000_902_005",1,"0196",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_005_002","%GUID%MENU_BAR_ID_0000000000_902_005",1,"0046",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_005_001","%GUID%MENU_BAR_ID_0000000000_902_005",1,"0139",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_005_003","%GUID%MENU_BAR_ID_0000000000_902_005",2,"0219",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_005_002","%GUID%MENU_BAR_ID_0000000000_902_005",2,"0047",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_005_001","%GUID%MENU_BAR_ID_0000000000_902_005",2,"0000",0,0
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_005_001","%GUID%MENU_BAR_ID_0000000000_902_005",3,"0038",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_005_001","%GUID%MENU_BAR_ID_0000000000_902_005",4,"0037",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_005_001","%GUID%MENU_BAR_ID_0000000000_902_005",5,"0031",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_005_001","%GUID%MENU_BAR_ID_0000000000_902_005",6,"0032",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_005_001","%GUID%MENU_BAR_ID_0000000000_902_005",7,"0039",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_005_001","%GUID%MENU_BAR_ID_0000000000_902_005",8,"0033",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_005_001","%GUID%MENU_BAR_ID_0000000000_902_005",9,"0048",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_005_001","%GUID%MENU_BAR_ID_0000000000_902_005",10,"0191",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_005_001","%GUID%MENU_BAR_ID_0000000000_902_005",11,"0049",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_005_001","%GUID%MENU_BAR_ID_0000000000_902_005",12,"0190",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_005_001","%GUID%MENU_BAR_ID_0000000000_902_005",13,"0034",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_005_001","%GUID%MENU_BAR_ID_0000000000_902_005",14,"0050",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_005_001","%GUID%MENU_BAR_ID_0000000000_902_005",15,"0051",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_005_001","%GUID%MENU_BAR_ID_0000000000_902_005",16,"0192",0,1
,,,,,,,,0,"000000000000","000000000000-0000","902","%GUID%TITLE_BAR_ID_00000_902_007_001","%GUID%MENU_BAR_ID_0000000000_902_007",1,"0268",0,0
,,,,,,,,0,"000000000000","000000000000-0000","905","%GUID%TITLE_BAR_ID_00000_905_001_001","%GUID%MENU_BAR_ID_0000000000_905_001",1,"0023",0,1
,,,,,,,,0,"000000000000","000000000000-0000","905","%GUID%TITLE_BAR_ID_00000_905_001_001","%GUID%MENU_BAR_ID_0000000000_905_001",2,"0215",0,1
,,,,,,,,0,"000000000000","000000000000-0000","905","%GUID%TITLE_BAR_ID_00000_905_002_001","%GUID%MENU_BAR_ID_0000000000_905_002",1,"0176",0,1
,,,,,,,,0,"000000000000","000000000000-0000","905","%GUID%TITLE_BAR_ID_00000_905_002_001","%GUID%MENU_BAR_ID_0000000000_905_002",2,"0000",0,0
,,,,,,,,0,"000000000000","000000000000-0000","905","%GUID%TITLE_BAR_ID_00000_905_002_001","%GUID%MENU_BAR_ID_0000000000_905_002",3,"0177",0,1
,,,,,,,,0,"000000000000","000000000000-0000","905","%GUID%TITLE_BAR_ID_00000_905_003_002","%GUID%MENU_BAR_ID_0000000000_905_003",1,"0133",0,1
,,,,,,,,0,"000000000000","000000000000-0000","905","%GUID%TITLE_BAR_ID_00000_905_003_001","%GUID%MENU_BAR_ID_0000000000_905_003",1,"0025",0,1
,,,,,,,,0,"000000000000","000000000000-0000","905","%GUID%TITLE_BAR_ID_00000_905_003_002","%GUID%MENU_BAR_ID_0000000000_905_003",2,"0111",0,1
,,,,,,,,0,"000000000000","000000000000-0000","905","%GUID%TITLE_BAR_ID_00000_905_003_001","%GUID%MENU_BAR_ID_0000000000_905_003",2,"0056",0,1
,,,,,,,,0,"000000000000","000000000000-0000","905","%GUID%TITLE_BAR_ID_00000_905_003_002","%GUID%MENU_BAR_ID_0000000000_905_003",3,"0113",0,1
,,,,,,,,0,"000000000000","000000000000-0000","905","%GUID%TITLE_BAR_ID_00000_905_003_002","%GUID%MENU_BAR_ID_0000000000_905_003",4,"0247",0,1
,,,,,,,,0,"000000000000","000000000000-0000","905","%GUID%TITLE_BAR_ID_00000_905_003_002","%GUID%MENU_BAR_ID_0000000000_905_003",5,"0248",0,1
,,,,,,,,0,"000000000000","000000000000-0000","905","%GUID%TITLE_BAR_ID_00000_905_003_002","%GUID%MENU_BAR_ID_0000000000_905_003",6,"0114",0,1
,,,,,,,,0,"000000000000","000000000000-0000","905","%GUID%TITLE_BAR_ID_00000_905_003_002","%GUID%MENU_BAR_ID_0000000000_905_003",7,"0249",0,1
,,,,,,,,0,"000000000000","000000000000-0000","905","%GUID%TITLE_BAR_ID_00000_905_003_002","%GUID%MENU_BAR_ID_0000000000_905_003",8,"0000",0,0
,,,,,,,,0,"000000000000","000000000000-0000","905","%GUID%TITLE_BAR_ID_00000_905_003_002","%GUID%MENU_BAR_ID_0000000000_905_003",9,"0055",0,1
,,,,,,,,0,"000000000000","000000000000-0000","905","%GUID%TITLE_BAR_ID_00000_905_003_002","%GUID%MENU_BAR_ID_0000000000_905_003",10,"0165",0,1
,,,,,,,,0,"000000000000","000000000000-0000","905","%GUID%TITLE_BAR_ID_00000_905_003_002","%GUID%MENU_BAR_ID_0000000000_905_003",11,"0276",0,1
,,,,,,,,0,"000000000000","000000000000-0000","905","%GUID%TITLE_BAR_ID_00000_905_003_002","%GUID%MENU_BAR_ID_0000000000_905_003",12,"0277",0,1
,,,,,,,,0,"000000000000","000000000000-0000","905","%GUID%TITLE_BAR_ID_00000_905_004_001","%GUID%MENU_BAR_ID_0000000000_905_004",1,"0269",0,1
,,,,,,,,0,"000000000000","000000000000-0000","905","%GUID%TITLE_BAR_ID_00000_905_005_001","%GUID%MENU_BAR_ID_0000000000_905_005",1,"0038",0,1
,,,,,,,,0,"000000000000","000000000000-0000","905","%GUID%TITLE_BAR_ID_00000_905_005_001","%GUID%MENU_BAR_ID_0000000000_905_005",2,"0037",0,1
,,,,,,,,0,"000000000000","000000000000-0000","905","%GUID%TITLE_BAR_ID_00000_905_005_001","%GUID%MENU_BAR_ID_0000000000_905_005",3,"0031",0,1
,,,,,,,,0,"000000000000","000000000000-0000","905","%GUID%TITLE_BAR_ID_00000_905_005_001","%GUID%MENU_BAR_ID_0000000000_905_005",4,"0032",0,1
,,,,,,,,0,"000000000000","000000000000-0000","905","%GUID%TITLE_BAR_ID_00000_905_005_001","%GUID%MENU_BAR_ID_0000000000_905_005",5,"0039",0,1
,,,,,,,,0,"000000000000","000000000000-0000","905","%GUID%TITLE_BAR_ID_00000_905_005_001","%GUID%MENU_BAR_ID_0000000000_905_005",6,"0033",0,1
,,,,,,,,0,"000000000000","000000000000-0000","905","%GUID%TITLE_BAR_ID_00000_905_005_001","%GUID%MENU_BAR_ID_0000000000_905_005",7,"0048",0,1
,,,,,,,,0,"000000000000","000000000000-0000","905","%GUID%TITLE_BAR_ID_00000_905_005_001","%GUID%MENU_BAR_ID_0000000000_905_005",8,"0191",0,1
,,,,,,,,0,"000000000000","000000000000-0000","905","%GUID%TITLE_BAR_ID_00000_905_005_001","%GUID%MENU_BAR_ID_0000000000_905_005",9,"0049",0,1
,,,,,,,,0,"000000000000","000000000000-0000","905","%GUID%TITLE_BAR_ID_00000_905_005_001","%GUID%MENU_BAR_ID_0000000000_905_005",10,"0190",0,1
,,,,,,,,0,"000000000000","000000000000-0000","905","%GUID%TITLE_BAR_ID_00000_905_005_001","%GUID%MENU_BAR_ID_0000000000_905_005",11,"0034",0,1
,,,,,,,,0,"000000000000","000000000000-0000","905","%GUID%TITLE_BAR_ID_00000_905_005_001","%GUID%MENU_BAR_ID_0000000000_905_005",12,"0050",0,1
,,,,,,,,0,"000000000000","000000000000-0000","905","%GUID%TITLE_BAR_ID_00000_905_005_001","%GUID%MENU_BAR_ID_0000000000_905_005",13,"0051",0,1
,,,,,,,,0,"000000000000","000000000000-0000","905","%GUID%TITLE_BAR_ID_00000_905_005_001","%GUID%MENU_BAR_ID_0000000000_905_005",14,"0192",0,1
,,,,,,,,0,"000000000000","000000000000-0000","905","%GUID%TITLE_BAR_ID_00000_905_005_001","%GUID%MENU_BAR_ID_0000000000_905_005",15,"0000",0,0
,,,,,,,,0,"000000000000","000000000000-0000","905","%GUID%TITLE_BAR_ID_00000_905_005_001","%GUID%MENU_BAR_ID_0000000000_905_005",16,"0046",0,1
,,,,,,,,0,"000000000000","000000000000-0000","905","%GUID%TITLE_BAR_ID_00000_905_006_001","%GUID%MENU_BAR_ID_0000000000_905_006",1,"0268",0,0
